Artist,Date,Monthly Listeners
Dove Cameron,09-26-2021,3421597
Dove Cameron,09-27-2021,3419561
Dove Cameron,09-28-2021,3419561
Dove Cameron,09-29-2021,3414877
Dove Cameron,09-30-2021,3414877
Dove Cameron,10-01-2021,3412284
Dove Cameron,10-02-2021,3416384
Dove Cameron,10-03-2021,3416384
Dove Cameron,10-04-2021,3414903
Dove Cameron,10-05-2021,3414903
Dove Cameron,10-06-2021,3418492
Dove Cameron,10-07-2021,3419117
Dove Cameron,10-08-2021,3421257
Dove Cameron,10-09-2021,3424632
Dove Cameron,10-10-2021,3425839
Dove Cameron,10-11-2021,3425839
Dove Cameron,10-12-2021,3429413
Dove Cameron,10-13-2021,3429334
Dove Cameron,10-14-2021,3429334
Dove Cameron,10-15-2021,3427729
Dove Cameron,10-16-2021,3432313
Dove Cameron,10-17-2021,3436518
Dove Cameron,10-18-2021,3446505
Dove Cameron,10-19-2021,3444927
Dove Cameron,10-20-2021,3441779
Dove Cameron,10-21-2021,3441779
Dove Cameron,10-22-2021,3440236
Dove Cameron,10-23-2021,3448246
Dove Cameron,10-24-2021,3452381
Dove Cameron,10-25-2021,3452381
Dove Cameron,10-26-2021,3458129
Dove Cameron,10-27-2021,3474105
Dove Cameron,10-28-2021,3474105
Dove Cameron,10-29-2021,3514973
Dove Cameron,10-30-2021,3514973
Dove Cameron,10-31-2021,3627230
Dove Cameron,11-01-2021,3646707
Dove Cameron,11-02-2021,3640861
Dove Cameron,11-03-2021,3640861
Dove Cameron,11-04-2021,3634984
Dove Cameron,11-05-2021,3633352
Dove Cameron,11-06-2021,3617326
Dove Cameron,11-07-2021,3604493
Dove Cameron,11-08-2021,3604493
Dove Cameron,11-09-2021,3599465
Dove Cameron,11-10-2021,3598908
Dove Cameron,11-11-2021,3599465
Dove Cameron,11-12-2021,3599465
Dove Cameron,11-13-2021,3586695
Dove Cameron,11-14-2021,3586695
Dove Cameron,11-15-2021,3576680
Dove Cameron,11-16-2021,3597548
Dove Cameron,11-17-2021,3597548
Dove Cameron,11-18-2021,3615564
Dove Cameron,11-19-2021,3623834
Dove Cameron,11-20-2021,3635176
Dove Cameron,11-21-2021,3636170
Dove Cameron,11-22-2021,3636170
Dove Cameron,11-23-2021,3631658
Dove Cameron,11-24-2021,3620733
Dove Cameron,11-25-2021,3607453
Dove Cameron,11-26-2021,3584770
Dove Cameron,11-27-2021,3540591
Dove Cameron,11-28-2021,3488461
Dove Cameron,11-29-2021,3360121
Dove Cameron,11-30-2021,3360121
Dove Cameron,12-01-2021,3350262
Dove Cameron,12-02-2021,3353367
Dove Cameron,12-03-2021,3361354
Dove Cameron,12-04-2021,3367441
Dove Cameron,12-05-2021,3367441
Dove Cameron,12-06-2021,3360146
Dove Cameron,12-07-2021,3360146
Dove Cameron,12-08-2021,3357365
Dove Cameron,12-09-2021,3344953
Dove Cameron,12-10-2021,3328901
Dove Cameron,12-11-2021,3329691
Dove Cameron,12-12-2021,3328925
Dove Cameron,12-13-2021,3328925
Dove Cameron,12-14-2021,3292651
Dove Cameron,12-15-2021,3269931
Dove Cameron,12-16-2021,3269931
Dove Cameron,12-17-2021,3260141
Dove Cameron,12-18-2021,3240567
Dove Cameron,12-19-2021,3205689
Dove Cameron,12-20-2021,3198377
Dove Cameron,12-21-2021,3198377
Dove Cameron,12-22-2021,3186449
Dove Cameron,12-23-2021,3186449
Dove Cameron,12-24-2021,3189942
Dove Cameron,12-25-2021,3187556
Dove Cameron,12-26-2021,3164812
Dove Cameron,12-27-2021,3170020
Dove Cameron,12-28-2021,3170020
Dove Cameron,12-29-2021,3175254
Dove Cameron,12-30-2021,3166429
Dove Cameron,12-31-2021,3164771
Dove Cameron,01-01-2022,3142470
Dove Cameron,01-02-2022,3142470
Dove Cameron,01-03-2022,3147568
Dove Cameron,01-04-2022,3152914
Dove Cameron,01-05-2022,3152914
Dove Cameron,01-06-2022,3162340
Dove Cameron,01-07-2022,3179768
Dove Cameron,01-08-2022,3188769
Dove Cameron,01-09-2022,3196668
Dove Cameron,01-10-2022,3196668
Dove Cameron,01-11-2022,3206710
Dove Cameron,01-12-2022,3221719
Dove Cameron,01-13-2022,3232049
Dove Cameron,01-14-2022,3232049
Dove Cameron,01-15-2022,3245128
Dove Cameron,01-16-2022,3251507
Dove Cameron,01-17-2022,3251507
Dove Cameron,01-18-2022,3253665
Dove Cameron,01-19-2022,3253665
Dove Cameron,01-20-2022,3255447
Dove Cameron,01-21-2022,3258977
Dove Cameron,01-22-2022,3288040
Dove Cameron,01-23-2022,3305976
Dove Cameron,01-24-2022,3312502
Dove Cameron,01-25-2022,3316796
Dove Cameron,01-26-2022,3321465
Dove Cameron,01-27-2022,3320918
Dove Cameron,01-28-2022,3326941
Dove Cameron,01-29-2022,3326941
Dove Cameron,01-30-2022,3358472
Dove Cameron,01-31-2022,3358472
Dove Cameron,02-01-2022,3363874
Dove Cameron,02-02-2022,3365210
Dove Cameron,02-03-2022,3365210
Dove Cameron,02-04-2022,3373089
Dove Cameron,02-05-2022,3378567
Dove Cameron,02-06-2022,3410783
Dove Cameron,02-07-2022,3436253
Dove Cameron,02-08-2022,3436253
Dove Cameron,02-09-2022,3465078
Dove Cameron,02-10-2022,3491557
Dove Cameron,02-11-2022,3491557
Dove Cameron,02-12-2022,4113542
Dove Cameron,02-13-2022,4591310
Dove Cameron,02-14-2022,4992705
Dove Cameron,02-15-2022,5416552
Dove Cameron,02-16-2022,5952419
Dove Cameron,02-17-2022,6491527
Dove Cameron,02-18-2022,6987573
Dove Cameron,02-19-2022,8265031
Dove Cameron,02-20-2022,8265031
Dove Cameron,02-21-2022,8793642
Dove Cameron,02-22-2022,9810652
Dove Cameron,02-23-2022,10289966
Dove Cameron,02-24-2022,10289966
Dove Cameron,02-25-2022,11205045
Dove Cameron,02-26-2022,11205045
Dove Cameron,02-27-2022,12167061
Dove Cameron,02-28-2022,12578029
Dove Cameron,03-01-2022,12578029
Dove Cameron,03-02-2022,12993591
Dove Cameron,03-03-2022,13401074
Dove Cameron,03-04-2022,13806409
Dove Cameron,03-05-2022,14818530
Dove Cameron,03-06-2022,15241914
Dove Cameron,03-07-2022,15241914
Dove Cameron,03-08-2022,16068317
Dove Cameron,03-09-2022,16498896
Dove Cameron,03-10-2022,16904917
Dove Cameron,03-11-2022,16904917
Dove Cameron,03-12-2022,17154668
Dove Cameron,03-13-2022,17423299
Dove Cameron,03-14-2022,17795677
Dove Cameron,03-15-2022,17908067
Dove Cameron,03-16-2022,17908067
Dove Cameron,03-17-2022,18078056
Dove Cameron,03-18-2022,18143624
Dove Cameron,03-19-2022,18184161
Dove Cameron,03-20-2022,18184161
Dove Cameron,03-21-2022,18249855
Dove Cameron,03-22-2022,18249855
Dove Cameron,03-23-2022,18289990
Dove Cameron,03-24-2022,18314808
Dove Cameron,03-25-2022,18368453
Dove Cameron,03-26-2022,18437237
Dove Cameron,03-27-2022,18482575
Dove Cameron,03-28-2022,18527456
Dove Cameron,03-29-2022,18527456
Dove Cameron,03-30-2022,18525461
Dove Cameron,03-31-2022,18538313
Dove Cameron,04-01-2022,18541962
Dove Cameron,04-02-2022,18514243
Dove Cameron,04-03-2022,18385842
Dove Cameron,04-04-2022,18385842
Dove Cameron,04-05-2022,18238628
Dove Cameron,04-06-2022,18238628
Dove Cameron,04-07-2022,18238628
Dove Cameron,04-08-2022,18007000
Dove Cameron,04-09-2022,18007000
Dove Cameron,04-10-2022,18007000
Dove Cameron,04-11-2022,18007000
Dove Cameron,04-12-2022,18007000
Dove Cameron,04-13-2022,18007000
Dove Cameron,04-14-2022,18007000
Dove Cameron,04-15-2022,17720043
Dove Cameron,04-16-2022,17720043
Dove Cameron,04-17-2022,17720043
Dove Cameron,04-18-2022,17720043
Dove Cameron,04-19-2022,17720043
Dove Cameron,04-20-2022,17720043
Dove Cameron,04-21-2022,17720043
Dove Cameron,04-22-2022,17258372
Dove Cameron,04-23-2022,17258372
Dove Cameron,04-24-2022,17258372
Dove Cameron,04-25-2022,17258372
Dove Cameron,04-26-2022,17258372
Dove Cameron,04-27-2022,17258372
Dove Cameron,04-28-2022,17258372
Dove Cameron,04-29-2022,16879909
Dove Cameron,04-30-2022,16879909
Dove Cameron,05-01-2022,16879909
Dove Cameron,05-02-2022,16879909
Dove Cameron,05-03-2022,16879909
Dove Cameron,05-04-2022,16879909
Dove Cameron,05-05-2022,16879909
Dove Cameron,05-06-2022,16389421
Dove Cameron,05-07-2022,16389421
Dove Cameron,05-08-2022,16389421
Dove Cameron,05-09-2022,16389421
Dove Cameron,05-10-2022,16389421
Dove Cameron,05-11-2022,16389421
Dove Cameron,05-12-2022,16389421
Dove Cameron,05-13-2022,15836543
Dove Cameron,05-14-2022,15836543
