Artist,Date,Monthly Listeners
Demi Lovato,02-09-2022,26435392
Demi Lovato,02-10-2022,26460216
Demi Lovato,02-11-2022,26460216
Demi Lovato,02-12-2022,26521699
Demi Lovato,02-13-2022,26544184
Demi Lovato,02-14-2022,26561409
Demi Lovato,02-15-2022,26584144
Demi Lovato,02-16-2022,26595221
Demi Lovato,02-17-2022,26613389
Demi Lovato,02-18-2022,26630465
Demi Lovato,02-19-2022,26654024
Demi Lovato,02-20-2022,26691047
Demi Lovato,02-21-2022,26738105
Demi Lovato,02-22-2022,26738105
Demi Lovato,02-23-2022,26758244
Demi Lovato,02-24-2022,26774794
Demi Lovato,02-25-2022,26746051
Demi Lovato,02-26-2022,26743090
Demi Lovato,02-27-2022,26744520
Demi Lovato,02-28-2022,26758051
Demi Lovato,03-01-2022,26771820
Demi Lovato,03-02-2022,26802886
Demi Lovato,03-03-2022,26825356
Demi Lovato,03-04-2022,26825356
Demi Lovato,03-05-2022,26782655
Demi Lovato,03-06-2022,26755103
Demi Lovato,03-07-2022,26755103
Demi Lovato,03-08-2022,26759111
Demi Lovato,03-09-2022,26697466
Demi Lovato,03-10-2022,26697466
Demi Lovato,03-11-2022,26663784
Demi Lovato,03-12-2022,26596705
Demi Lovato,03-13-2022,26596705
Demi Lovato,03-14-2022,26580896
Demi Lovato,03-15-2022,26580896
Demi Lovato,03-16-2022,26615820
Demi Lovato,03-17-2022,26672702
Demi Lovato,03-18-2022,26672702
Demi Lovato,03-19-2022,26746584
Demi Lovato,03-20-2022,26859413
Demi Lovato,03-21-2022,26985240
Demi Lovato,03-22-2022,27310892
Demi Lovato,03-23-2022,27310892
Demi Lovato,03-24-2022,27519260
Demi Lovato,03-25-2022,28065720
Demi Lovato,03-26-2022,28065720
Demi Lovato,03-27-2022,28293862
Demi Lovato,03-28-2022,28670904
Demi Lovato,03-29-2022,28833980
Demi Lovato,03-30-2022,28833980
Demi Lovato,03-31-2022,29165845
Demi Lovato,04-01-2022,29331971
Demi Lovato,04-02-2022,29331971
Demi Lovato,04-03-2022,29507239
Demi Lovato,04-04-2022,29507239
Demi Lovato,04-05-2022,29766890
Demi Lovato,04-06-2022,29913345
Demi Lovato,04-07-2022,30196808
Demi Lovato,04-08-2022,30196808
Demi Lovato,04-09-2022,30353101
Demi Lovato,04-10-2022,30641237
Demi Lovato,04-11-2022,30641237
Demi Lovato,04-12-2022,30936014
Demi Lovato,04-13-2022,30936014
Demi Lovato,04-14-2022,31070702
Demi Lovato,04-15-2022,31214837
Demi Lovato,04-16-2022,31405464
Demi Lovato,04-17-2022,31405464
Demi Lovato,04-18-2022,31465101
Demi Lovato,04-19-2022,31536296
Demi Lovato,04-20-2022,31546710
Demi Lovato,04-21-2022,31561579
Demi Lovato,04-22-2022,31547766
Demi Lovato,04-23-2022,31532775
Demi Lovato,04-24-2022,31516760
Demi Lovato,04-25-2022,31490707
Demi Lovato,04-26-2022,31518614
Demi Lovato,04-27-2022,31532299
Demi Lovato,04-28-2022,31524744
Demi Lovato,04-29-2022,31521286
Demi Lovato,04-30-2022,31488312
Demi Lovato,05-01-2022,31463616
Demi Lovato,05-02-2022,31455777
Demi Lovato,05-03-2022,31425504
Demi Lovato,05-04-2022,31391559
Demi Lovato,05-05-2022,31359169
Demi Lovato,05-06-2022,31370890
Demi Lovato,05-07-2022,31326038
Demi Lovato,05-08-2022,31322043
Demi Lovato,05-09-2022,31325684
Demi Lovato,05-10-2022,31331992
Demi Lovato,05-11-2022,31314638
Demi Lovato,05-12-2022,31290004
Demi Lovato,05-13-2022,31232425
Demi Lovato,05-14-2022,31206926
Demi Lovato,05-15-2022,31234702
Demi Lovato,05-16-2022,31247142
Demi Lovato,05-17-2022,31208146
Demi Lovato,05-18-2022,31208417
Demi Lovato,05-19-2022,31193170
Demi Lovato,05-20-2022,31193004
Demi Lovato,05-21-2022,31151571
Demi Lovato,05-22-2022,31141672
Demi Lovato,05-23-2022,31129879
Demi Lovato,05-24-2022,31084938
Demi Lovato,05-25-2022,31072601
Demi Lovato,05-26-2022,31053271
Demi Lovato,05-27-2022,31027793
Demi Lovato,05-28-2022,30983982
Demi Lovato,05-29-2022,30906263
Demi Lovato,05-30-2022,30852620
Demi Lovato,05-31-2022,30818478
Demi Lovato,06-01-2022,30782302
Demi Lovato,06-02-2022,30756695
Demi Lovato,06-03-2022,30716854
Demi Lovato,06-04-2022,30684616
Demi Lovato,06-05-2022,30638069
Demi Lovato,06-06-2022,30595497
Demi Lovato,06-07-2022,30572884
Demi Lovato,06-08-2022,30550537
Demi Lovato,06-09-2022,30503944
Demi Lovato,06-10-2022,30456031
Demi Lovato,06-11-2022,30694384
Demi Lovato,06-12-2022,30694384
Demi Lovato,06-13-2022,30761708
Demi Lovato,06-14-2022,30845738
Demi Lovato,06-15-2022,30901648
Demi Lovato,06-16-2022,30977030
Demi Lovato,06-17-2022,31030158
Demi Lovato,06-18-2022,31051982
Demi Lovato,06-19-2022,31043810
Demi Lovato,06-20-2022,31012407
Demi Lovato,06-21-2022,31016450
Demi Lovato,06-22-2022,31012101
Demi Lovato,06-23-2022,30989788
Demi Lovato,06-24-2022,30955227
Demi Lovato,06-25-2022,30936278
Demi Lovato,06-26-2022,30928706
Demi Lovato,06-27-2022,30912788
Demi Lovato,06-28-2022,30905925
Demi Lovato,06-29-2022,30910045
Demi Lovato,06-30-2022,30893141
Demi Lovato,07-01-2022,30871245
Demi Lovato,07-02-2022,30838994
Demi Lovato,07-03-2022,30793888
Demi Lovato,07-04-2022,30750272
Demi Lovato,07-05-2022,30733159
Demi Lovato,07-06-2022,30697375
Demi Lovato,07-07-2022,30657208
Demi Lovato,07-08-2022,30647221
Demi Lovato,07-09-2022,30440437
Demi Lovato,07-10-2022,30302644
Demi Lovato,07-11-2022,30201597
Demi Lovato,07-12-2022,30089866
Demi Lovato,07-13-2022,30005899
Demi Lovato,07-14-2022,29872902
Demi Lovato,07-15-2022,29747007
Demi Lovato,07-16-2022,29780098
Demi Lovato,07-17-2022,29795263
Demi Lovato,07-18-2022,29827496
Demi Lovato,07-19-2022,29835926
Demi Lovato,07-20-2022,29825806
Demi Lovato,07-21-2022,29826634
Demi Lovato,07-22-2022,29810304
Demi Lovato,07-23-2022,29792904
Demi Lovato,07-24-2022,29752302
Demi Lovato,07-25-2022,29717254
Demi Lovato,07-26-2022,29683292
Demi Lovato,07-27-2022,29641735
Demi Lovato,07-28-2022,29621154
Demi Lovato,07-29-2022,29591277
Demi Lovato,07-30-2022,29575878
Demi Lovato,07-31-2022,29570260
Demi Lovato,08-01-2022,29548682
Demi Lovato,08-02-2022,29531505
Demi Lovato,08-03-2022,29531345
Demi Lovato,08-04-2022,29537697
Demi Lovato,08-05-2022,29525709
Demi Lovato,08-06-2022,29542378
Demi Lovato,08-07-2022,29547190
Demi Lovato,08-08-2022,29538869
Demi Lovato,08-09-2022,29534605
Demi Lovato,08-10-2022,29534590
Demi Lovato,08-11-2022,29537981
Demi Lovato,08-12-2022,29527340
Demi Lovato,08-13-2022,29401635
Demi Lovato,08-14-2022,29315340
Demi Lovato,08-15-2022,29251099
Demi Lovato,08-16-2022,29193013
Demi Lovato,08-17-2022,29135069
Demi Lovato,08-18-2022,29102416
Demi Lovato,08-19-2022,29123274
Demi Lovato,08-20-2022,29374522
Demi Lovato,08-21-2022,29513926
Demi Lovato,08-22-2022,29734389
Demi Lovato,08-23-2022,29734389
Demi Lovato,08-24-2022,29845615
Demi Lovato,08-25-2022,29937326
Demi Lovato,08-26-2022,30004610
Demi Lovato,08-27-2022,30079285
Demi Lovato,08-28-2022,30146264
Demi Lovato,08-29-2022,30194544
Demi Lovato,08-30-2022,30245538
Demi Lovato,08-31-2022,30280406
Demi Lovato,09-01-2022,30330790
Demi Lovato,09-02-2022,30367188
Demi Lovato,09-03-2022,30438529
Demi Lovato,09-04-2022,30514024
Demi Lovato,09-05-2022,30566408
Demi Lovato,09-06-2022,30566408
Demi Lovato,09-07-2022,30703292
Demi Lovato,09-08-2022,30761704
Demi Lovato,09-09-2022,30794689
Demi Lovato,09-10-2022,30818654
Demi Lovato,09-11-2022,30850395
Demi Lovato,09-12-2022,30868470
Demi Lovato,09-13-2022,30893821
Demi Lovato,09-14-2022,30940752
Demi Lovato,09-15-2022,30966668
Demi Lovato,09-16-2022,30977486
Demi Lovato,09-17-2022,30782397
Demi Lovato,09-18-2022,30673086
Demi Lovato,09-19-2022,30584662
Demi Lovato,09-20-2022,30482504
Demi Lovato,09-21-2022,30375038
Demi Lovato,09-22-2022,30282580
Demi Lovato,09-23-2022,30204796
Demi Lovato,09-24-2022,30135264
Demi Lovato,09-25-2022,30051826
Demi Lovato,09-26-2022,29958646
Demi Lovato,09-27-2022,29885968
Demi Lovato,09-28-2022,29818657
Demi Lovato,09-29-2022,29768235
Demi Lovato,09-30-2022,29726236
Demi Lovato,10-01-2022,29640738
Demi Lovato,10-02-2022,29541927
Demi Lovato,10-03-2022,29449565
Demi Lovato,10-04-2022,29339215
Demi Lovato,10-05-2022,29254187
Demi Lovato,10-06-2022,29184768
Demi Lovato,10-07-2022,29123152
Demi Lovato,10-08-2022,29055378
Demi Lovato,10-09-2022,28994621
Demi Lovato,10-10-2022,28930310
Demi Lovato,10-11-2022,28860285
Demi Lovato,10-12-2022,28797087
Demi Lovato,10-13-2022,28736675
Demi Lovato,10-14-2022,28682365
Demi Lovato,10-15-2022,28674672
Demi Lovato,10-16-2022,28659271
Demi Lovato,10-17-2022,28636911
Demi Lovato,10-18-2022,28607477
Demi Lovato,10-19-2022,28577419
Demi Lovato,10-20-2022,28538714
Demi Lovato,10-21-2022,28485333
Demi Lovato,10-22-2022,28420636
Demi Lovato,10-23-2022,28392598
Demi Lovato,10-24-2022,28362892
Demi Lovato,10-25-2022,28346048
Demi Lovato,10-26-2022,28327743
Demi Lovato,10-27-2022,28284936
Demi Lovato,10-28-2022,28234115
Demi Lovato,10-29-2022,28185736
Demi Lovato,10-30-2022,28165087
Demi Lovato,10-31-2022,28130982
Demi Lovato,11-01-2022,28105552
Demi Lovato,11-02-2022,28059041
Demi Lovato,11-03-2022,28016658
Demi Lovato,11-04-2022,27962337
Demi Lovato,11-05-2022,27920517
Demi Lovato,11-06-2022,27884044
Demi Lovato,11-07-2022,27862776
Demi Lovato,11-08-2022,27841270
Demi Lovato,11-09-2022,27834120
Demi Lovato,11-10-2022,27814273
Demi Lovato,11-11-2022,27779011
Demi Lovato,11-12-2022,27746178
Demi Lovato,11-13-2022,27724281
Demi Lovato,11-14-2022,27699347
Demi Lovato,11-15-2022,27671656
Demi Lovato,11-16-2022,27620611
Demi Lovato,11-17-2022,27589445
Demi Lovato,11-18-2022,27526653
Demi Lovato,11-19-2022,27497278
Demi Lovato,11-20-2022,27440153
Demi Lovato,11-21-2022,27380662
Demi Lovato,11-22-2022,27314150
Demi Lovato,11-23-2022,27265393
Demi Lovato,11-24-2022,27215538
Demi Lovato,11-25-2022,27153838
Demi Lovato,11-26-2022,27071027
Demi Lovato,11-27-2022,27014040
Demi Lovato,11-28-2022,26985984
Demi Lovato,11-29-2022,26962456
Demi Lovato,11-30-2022,26958475
Demi Lovato,12-01-2022,26989625
Demi Lovato,12-02-2022,27001983
Demi Lovato,12-03-2022,27003928
