Artist,Date,Monthly Listeners
Jonas Brothers,10-29-2022,18247824
Jonas Brothers,10-30-2022,18238675
Jonas Brothers,10-31-2022,18235335
Jonas Brothers,11-01-2022,18227275
Jonas Brothers,11-02-2022,18232191
Jonas Brothers,11-03-2022,18234256
Jonas Brothers,11-04-2022,18241036
Jonas Brothers,11-05-2022,18219138
Jonas Brothers,11-06-2022,18210920
Jonas Brothers,11-07-2022,18214674
Jonas Brothers,11-08-2022,18209681
Jonas Brothers,11-09-2022,18222563
Jonas Brothers,11-10-2022,18227452
Jonas Brothers,11-11-2022,18225405
Jonas Brothers,11-12-2022,18250214
Jonas Brothers,11-13-2022,18321412
Jonas Brothers,11-14-2022,18402639
Jonas Brothers,11-15-2022,18450626
Jonas Brothers,11-16-2022,18502415
Jonas Brothers,11-17-2022,18560184
Jonas Brothers,11-18-2022,18614603
Jonas Brothers,11-19-2022,18627262
Jonas Brothers,11-20-2022,18734413
Jonas Brothers,11-21-2022,18859473
